time,ID,position,vehicle_class,speed,Lane,length,width
14.6,7,282.9111,Two-Wheeler,12.5977,3,2.0,0.8
14.7,7,284.169,Two-Wheeler,12.5601,3,2.0,0.8
14.8,7,285.4253,Two-Wheeler,12.5649,3,2.0,0.8
14.9,7,286.6761,Two-Wheeler,12.4513,3,2.0,0.8
15.0,7,287.9234,Two-Wheeler,12.4952,3,2.0,0.8
15.1,7,289.1694,Two-Wheeler,12.4243,3,2.0,0.8
15.2,7,290.4113,Two-Wheeler,12.4137,3,2.0,0.8
15.3,7,291.6488,Two-Wheeler,12.336,3,2.0,0.8
15.4,7,292.8844,Two-Wheeler,12.3778,3,2.0,0.8
15.5,7,294.1206,Two-Wheeler,12.3445,3,2.0,0.8
15.6,7,295.3531,Two-Wheeler,12.3061,3,2.0,0.8
15.7,7,296.5786,Two-Wheeler,12.2033,3,2.0,0.8
15.8,7,297.801,Two-Wheeler,12.2465,3,2.0,0.8
15.9,7,299.0238,Two-Wheeler,12.2082,3,2.0,0.8
16.0,7,300.2404,Two-Wheeler,12.1241,3,2.0,0.8
16.1,7,301.4541,Two-Wheeler,12.1495,3,2.0,0.8
16.2,7,302.6686,Two-Wheeler,12.141,3,2.0,0.8
16.3,7,303.8821,Two-Wheeler,12.1288,3,2.0,0.8
16.4,7,305.0936,Two-Wheeler,12.1015,3,2.0,0.8
16.5,7,306.3032,Two-Wheeler,12.0913,3,2.0,0.8
16.6,7,307.5136,Two-Wheeler,12.1155,3,2.0,0.8
16.7,7,308.7243,Two-Wheeler,12.0991,3,2.0,0.8
16.8,7,309.9278,Two-Wheeler,11.9699,3,2.0,0.8
16.9,7,311.1284,Two-Wheeler,12.0424,3,2.0,0.8
17.0,7,312.3328,Two-Wheeler,12.0455,3,2.0,0.8
17.1,7,313.535,Two-Wheeler,11.9989,3,2.0,0.8
17.2,7,314.7378,Two-Wheeler,12.0578,3,2.0,0.8
17.3,7,315.9456,Two-Wheeler,12.0986,3,2.0,0.8
17.4,7,317.1524,Two-Wheeler,12.037,3,2.0,0.8
17.5,7,318.3588,Two-Wheeler,12.0907,3,2.0,0.8
17.6,7,319.5667,Two-Wheeler,12.0665,3,2.0,0.8
17.7,7,320.7745,Two-Wheeler,12.0894,3,2.0,0.8
17.8,7,321.9875,Two-Wheeler,12.1718,3,2.0,0.8
17.9,7,323.2027,Two-Wheeler,12.1312,3,2.0,0.8
18.0,7,324.4184,Two-Wheeler,12.1834,3,2.0,0.8
18.1,7,325.6345,Two-Wheeler,12.1374,3,2.0,0.8
18.2,7,326.8551,Two-Wheeler,12.2751,3,2.0,0.8
18.3,7,328.0821,Two-Wheeler,12.2647,3,2.0,0.8
18.4,7,329.3088,Two-Wheeler,12.2701,3,2.0,0.8
18.5,7,330.5385,Two-Wheeler,12.3232,3,2.0,0.8
18.6,7,331.7694,Two-Wheeler,12.2951,3,2.0,0.8
18.7,7,333.0044,Two-Wheeler,12.4055,3,2.0,0.8
18.8,7,334.2444,Two-Wheeler,12.3938,3,2.0,0.8
18.9,7,335.4857,Two-Wheeler,12.4316,3,2.0,0.8
19.0,7,336.7301,Two-Wheeler,12.4577,3,2.0,0.8
19.1,7,337.9775,Two-Wheeler,12.4902,3,2.0,0.8
19.2,7,339.2302,Two-Wheeler,12.5639,3,2.0,0.8
19.3,7,340.4877,Two-Wheeler,12.5862,3,2.0,0.8
19.4,7,341.7487,Two-Wheeler,12.6335,3,2.0,0.8
19.5,7,343.0128,Two-Wheeler,12.6488,3,2.0,0.8
19.6,7,344.2802,Two-Wheeler,12.6992,3,2.0,0.8
19.7,7,345.5504,Two-Wheeler,12.7054,3,2.0,0.8
19.8,7,346.8266,Two-Wheeler,12.8183,3,2.0,0.8
19.9,7,348.1044,Two-Wheeler,12.737,3,2.0,0.8
20.0,7,349.3839,Two-Wheeler,12.8536,3,2.0,0.8
0.0,8,45.0,Car,12.7681,3,5.0,2.0
0.1,8,46.2812,Car,12.8563,3,5.0,2.0
0.2,8,47.5647,Car,12.8128,3,5.0,2.0
0.3,8,48.8455,Car,12.8033,3,5.0,2.0
0.4,8,50.1238,Car,12.7639,3,5.0,2.0
0.5,8,51.3992,Car,12.7432,3,5.0,2.0
0.6,8,52.6727,Car,12.7277,3,5.0,2.0
0.7,8,53.9455,Car,12.7277,3,5.0,2.0
0.8,8,55.2188,Car,12.7377,3,5.0,2.0
0.9,8,56.4896,Car,12.6786,3,5.0,2.0
1.0,8,57.7546,Car,12.6211,3,5.0,2.0
1.1,8,59.018,Car,12.6464,3,5.0,2.0
1.2,8,60.2813,Car,12.6205,3,5.0,2.0
1.3,8,61.5414,Car,12.5818,3,5.0,2.0
1.4,8,62.7981,Car,12.5519,3,5.0,2.0
1.5,8,64.0501,Car,12.4871,3,5.0,2.0
1.6,8,65.296,Car,12.4315,3,5.0,2.0
1.7,8,66.5374,Car,12.396,3,5.0,2.0
1.8,8,67.7739,Car,12.3343,3,5.0,2.0
1.9,8,69.0081,Car,12.3506,3,5.0,2.0
2.0,8,70.2407,Car,12.3002,3,5.0,2.0
2.1,8,71.4681,Car,12.2479,3,5.0,2.0
2.2,8,72.687,Car,12.1301,3,5.0,2.0
2.3,8,73.9004,Car,12.1385,3,5.0,2.0
2.4,8,75.1156,Car,12.1664,3,5.0,2.0
2.5,8,76.3274,Car,12.0695,3,5.0,2.0
2.6,8,77.5337,Car,12.057,3,5.0,2.0
2.7,8,78.7347,Car,11.9614,3,5.0,2.0
2.8,8,79.9329,Car,12.0036,3,5.0,2.0
2.9,8,81.1288,Car,11.9139,3,5.0,2.0
3.0,8,82.3188,Car,11.8855,3,5.0,2.0
3.1,8,83.5083,Car,11.906,3,5.0,2.0
3.2,8,84.6957,Car,11.8422,3,5.0,2.0
3.3,8,85.8753,Car,11.7491,3,5.0,2.0
3.4,8,87.0479,Car,11.7035,3,5.0,2.0
3.5,8,88.2169,Car,11.6759,3,5.0,2.0
3.6,8,89.384,Car,11.6669,3,5.0,2.0
3.7,8,90.5482,Car,11.616,3,5.0,2.0
3.8,8,91.7078,Car,11.5767,3,5.0,2.0
3.9,8,92.8668,Car,11.6038,3,5.0,2.0
4.0,8,94.0235,Car,11.5295,3,5.0,2.0
4.1,8,95.1788,Car,11.5771,3,5.0,2.0
4.2,8,96.3321,Car,11.488,3,5.0,2.0
4.3,8,97.4824,Car,11.5181,3,5.0,2.0
4.4,8,98.6311,Car,11.4566,3,5.0,2.0
4.5,8,99.7769,Car,11.4582,3,5.0,2.0
4.6,8,100.9194,Car,11.3932,3,5.0,2.0
4.7,8,102.0579,Car,11.3769,3,5.0,2.0
4.8,8,103.1971,Car,11.406,3,5.0,2.0
4.9,8,104.3381,Car,11.4136,3,5.0,2.0
5.0,8,105.4777,Car,11.3788,3,5.0,2.0
5.1,8,106.6134,Car,11.3346,3,5.0,2.0
5.2,8,107.7466,Car,11.3297,3,5.0,2.0
5.3,8,108.8794,Car,11.3268,3,5.0,2.0
5.4,8,110.0116,Car,11.3173,3,5.0,2.0
5.5,8,111.1463,Car,11.3758,3,5.0,2.0
5.6,8,112.2855,Car,11.4099,3,5.0,2.0
5.7,8,113.4251,Car,11.3807,3,5.0,2.0
5.8,8,114.5601,Car,11.3194,3,5.0,2.0
5.9,8,115.6955,Car,11.3886,3,5.0,2.0
6.0,8,116.8348,Car,11.3974,3,5.0,2.0
6.1,8,117.9784,Car,11.4739,3,5.0,2.0
6.2,8,119.1209,Car,11.3767,3,5.0,2.0
6.3,8,120.2606,Car,11.4185,3,5.0,2.0
6.4,8,121.4062,Car,11.4916,3,5.0,2.0
6.5,8,122.5539,Car,11.4643,3,5.0,2.0
6.6,8,123.7011,Car,11.4781,3,5.0,2.0
6.7,8,124.8487,Car,11.4749,3,5.0,2.0
6.8,8,125.997,Car,11.4915,3,5.0,2.0
6.9,8,127.1473,Car,11.5147,3,5.0,2.0
7.0,8,128.2969,Car,11.4764,3,5.0,2.0
7.1,8,129.4475,Car,11.5358,3,5.0,2.0
7.2,8,130.5981,Car,11.4764,3,5.0,2.0
7.3,8,131.7487,Car,11.5349,3,5.0,2.0
7.4,8,132.9023,Car,11.5369,3,5.0,2.0
7.5,8,134.0551,Car,11.5187,3,5.0,2.0
7.6,8,135.2081,Car,11.5412,3,5.0,2.0
7.7,8,136.3615,Car,11.5269,3,5.0,2.0
7.8,8,137.5136,Car,11.516,3,5.0,2.0
7.9,8,138.6664,Car,11.5391,3,5.0,2.0
8.0,8,139.8192,Car,11.5171,3,5.0,2.0
8.1,8,140.973,Car,11.5593,3,5.0,2.0
8.2,8,142.1266,Car,11.5134,3,5.0,2.0
8.3,8,143.2806,Car,11.5665,3,5.0,2.0
8.4,8,144.4342,Car,11.5059,3,5.0,2.0
8.5,8,145.5855,Car,11.5196,3,5.0,2.0
8.6,8,146.7371,Car,11.5123,3,5.0,2.0
8.7,8,147.8909,Car,11.5643,3,5.0,2.0
8.8,8,149.0455,Car,11.5272,3,5.0,2.0
8.9,8,150.197,Car,11.503,3,5.0,2.0
9.0,8,151.348,Car,11.5158,3,5.0,2.0
9.1,8,152.4952,Car,11.4287,3,5.0,2.0
9.2,8,153.6407,Car,11.4813,3,5.0,2.0
9.3,8,154.7914,Car,11.533,3,5.0,2.0
9.4,8,155.9414,Car,11.4674,3,5.0,2.0
9.5,8,157.0876,Car,11.4558,3,5.0,2.0
9.6,8,158.2334,Car,11.4608,3,5.0,2.0
9.7,8,159.3795,Car,11.4621,3,5.0,2.0
9.8,8,160.521,Car,11.3666,3,5.0,2.0
9.9,8,161.6577,Car,11.3679,3,5.0,2.0
10.0,8,162.797,Car,11.4173,3,5.0,2.0
10.1,8,163.937,Car,11.383,3,5.0,2.0
10.2,8,165.078,Car,11.4383,3,5.0,2.0
10.3,8,166.2192,Car,11.3851,3,5.0,2.0
10.4,8,167.3551,Car,11.3334,3,5.0,2.0
10.5,8,168.4894,Car,11.3516,3,5.0,2.0
10.6,8,169.6223,Car,11.3069,3,5.0,2.0
10.7,8,170.7569,Car,11.3837,3,5.0,2.0
10.8,8,171.8954,Car,11.3881,3,5.0,2.0
10.9,8,173.0341,Car,11.3858,3,5.0,2.0
11.0,8,174.1753,Car,11.4376,3,5.0,2.0
11.1,8,175.3197,Car,11.4497,3,5.0,2.0
11.2,8,176.4631,Car,11.4193,3,5.0,2.0
11.3,8,177.6027,Car,11.3729,3,5.0,2.0
11.4,8,178.7449,Car,11.4701,3,5.0,2.0
11.5,8,179.8926,Car,11.485,3,5.0,2.0
11.6,8,181.0417,Car,11.4964,3,5.0,2.0
11.7,8,182.1934,Car,11.5375,3,5.0,2.0
11.8,8,183.3451,Car,11.496,3,5.0,2.0
11.9,8,184.5007,Car,11.6162,3,5.0,2.0
12.0,8,185.6592,Car,11.5541,3,5.0,2.0
12.1,8,186.8186,Car,11.6342,3,5.0,2.0
12.2,8,187.9799,Car,11.5918,3,5.0,2.0
12.3,8,189.1419,Car,11.6469,3,5.0,2.0
12.4,8,190.3119,Car,11.7543,3,5.0,2.0
12.5,8,191.4865,Car,11.7366,3,5.0,2.0
12.6,8,192.6636,Car,11.8067,3,5.0,2.0
12.7,8,193.8453,Car,11.8269,3,5.0,2.0
12.8,8,195.0295,Car,11.8562,3,5.0,2.0
12.9,8,196.2193,Car,11.9407,3,5.0,2.0
13.0,8,197.4131,Car,11.9341,3,5.0,2.0
13.1,8,198.6062,Car,11.9298,3,5.0,2.0
13.2,8,199.8028,Car,12.0017,3,5.0,2.0
13.3,8,201.0072,Car,12.0853,3,5.0,2.0
13.4,8,202.2176,Car,12.1237,3,5.0,2.0
13.5,8,203.4292,Car,12.108,3,5.0,2.0
13.6,8,204.6434,Car,12.1763,3,5.0,2.0
13.7,8,205.8634,Car,12.2232,3,5.0,2.0
13.8,8,207.0882,Car,12.2718,3,5.0,2.0
13.9,8,208.3159,Car,12.283,3,5.0,2.0
14.0,8,209.5473,Car,12.346,3,5.0,2.0
14.1,8,210.7838,Car,12.3826,3,5.0,2.0
14.2,8,212.0262,Car,12.466,3,5.0,2.0
14.3,8,213.2747,Car,12.5042,3,5.0,2.0
14.4,8,214.5255,Car,12.5112,3,5.0,2.0
14.5,8,215.778,Car,12.5379,3,5.0,2.0
14.6,8,217.0342,Car,12.5861,3,5.0,2.0
14.7,8,218.2928,Car,12.5879,3,5.0,2.0
14.8,8,219.5526,Car,12.6065,3,5.0,2.0
14.9,8,220.8148,Car,12.6391,3,5.0,2.0
15.0,8,222.0804,Car,12.6726,3,5.0,2.0
15.1,8,223.348,Car,12.6789,3,5.0,2.0
15.2,8,224.6189,Car,12.7386,3,5.0,2.0
15.3,8,225.8945,Car,12.7732,3,5.0,2.0
15.4,8,227.1691,Car,12.719,3,5.0,2.0
15.5,8,228.4441,Car,12.7804,3,5.0,2.0
15.6,8,229.7223,Car,12.7836,3,5.0,2.0
15.7,8,231.0019,Car,12.8088,3,5.0,2.0
15.8,8,232.2825,Car,12.8042,3,5.0,2.0
15.9,8,233.561,Car,12.7647,3,5.0,2.0
16.0,8,234.8378,Car,12.772,3,5.0,2.0
16.1,8,236.1169,Car,12.8101,3,5.0,2.0
16.2,8,237.3993,Car,12.8374,3,5.0,2.0
16.3,8,238.6779,Car,12.7355,3,5.0,2.0
16.4,8,239.955,Car,12.8057,3,5.0,2.0
16.5,8,241.2364,Car,12.8227,3,5.0,2.0
16.6,8,242.5162,Car,12.7725,3,5.0,2.0
16.7,8,243.7939,Car,12.782,3,5.0,2.0
16.8,8,245.0696,Car,12.7315,3,5.0,2.0
16.9,8,246.3429,Car,12.7347,3,5.0,2.0
17.0,8,247.6133,Car,12.6743,3,5.0,2.0
17.1,8,248.8789,Car,12.6362,3,5.0,2.0
17.2,8,250.1466,Car,12.7176,3,5.0,2.0
17.3,8,251.4145,Car,12.6419,3,5.0,2.0
17.4,8,252.6786,Car,12.6393,3,5.0,2.0
17.5,8,253.9402,Car,12.5925,3,5.0,2.0
17.6,8,255.1984,Car,12.5727,3,5.0,2.0
17.7,8,256.4566,Car,12.5906,3,5.0,2.0
17.8,8,257.7139,Car,12.5547,3,5.0,2.0
17.9,8,258.9701,Car,12.5689,3,5.0,2.0
18.0,8,260.2261,Car,12.5525,3,5.0,2.0
18.1,8,261.4803,Car,12.5302,3,5.0,2.0
18.2,8,262.7323,Car,12.51,3,5.0,2.0
18.3,8,263.9844,Car,12.5331,3,5.0,2.0
18.4,8,265.233,Car,12.4374,3,5.0,2.0
18.5,8,266.4774,Car,12.4523,3,5.0,2.0
18.6,8,267.7237,Car,12.4734,3,5.0,2.0
18.7,8,268.9706,Car,12.4638,3,5.0,2.0
18.8,8,270.2123,Car,12.3707,3,5.0,2.0
18.9,8,271.4505,Car,12.3925,3,5.0,2.0
19.0,8,272.6917,Car,12.4323,3,5.0,2.0
19.1,8,273.9332,Car,12.3977,3,5.0,2.0
19.2,8,275.1721,Car,12.3803,3,5.0,2.0
19.3,8,276.4092,Car,12.3611,3,5.0,2.0
19.4,8,277.6448,Car,12.3504,3,5.0,2.0
19.5,8,278.8806,Car,12.3659,3,5.0,2.0
19.6,8,280.1162,Car,12.3462,3,5.0,2.0
19.7,8,281.351,Car,12.35,3,5.0,2.0
19.8,8,282.5861,Car,12.352,3,5.0,2.0
19.9,8,283.8201,Car,12.3286,3,5.0,2.0
20.0,8,285.0548,Car,12.3651,3,5.0,2.0
